year,month,value,adjusted,sex,race,age,mari
2021,December,9.5,FALSE,Both,All,16-19,All
2021,November,10.5,FALSE,Both,All,16-19,All
2021,October,11.1,FALSE,Both,All,16-19,All
2021,September,11.3,FALSE,Both,All,16-19,All
2021,August,10.9,FALSE,Both,All,16-19,All
2021,July,11.0,FALSE,Both,All,16-19,All
2021,June,13.3,FALSE,Both,All,16-19,All
2021,May,9.5,FALSE,Both,All,16-19,All
2021,April,10.8,FALSE,Both,All,16-19,All
2021,March,12.5,FALSE,Both,All,16-19,All
2021,February,14.2,FALSE,Both,All,16-19,All
2021,January,15.6,FALSE,Both,All,16-19,All
2020,December,14.1,FALSE,Both,All,16-19,All
2020,November,13.2,FALSE,Both,All,16-19,All
2020,October,13.1,FALSE,Both,All,16-19,All
2020,September,16.0,FALSE,Both,All,16-19,All
2020,August,15.8,FALSE,Both,All,16-19,All
2020,July,19.1,FALSE,Both,All,16-19,All
2020,June,24.5,FALSE,Both,All,16-19,All
2020,May,30.7,FALSE,Both,All,16-19,All
2020,April,32.2,FALSE,Both,All,16-19,All
2020,March,13.7,FALSE,Both,All,16-19,All
2020,February,11.5,FALSE,Both,All,16-19,All
2020,January,13.0,FALSE,Both,All,16-19,All
2023,November,12.1,FALSE,Men,All,16-19,All
2023,October,14.6,FALSE,Men,All,16-19,All
2023,September,12.6,FALSE,Men,All,16-19,All
2023,August,13.4,FALSE,Men,All,16-19,All
2023,July,13.6,FALSE,Men,All,16-19,All
2023,June,14.9,FALSE,Men,All,16-19,All
2023,May,9.9,FALSE,Men,All,16-19,All
2023,April,8.2,FALSE,Men,All,16-19,All
2023,March,10.3,FALSE,Men,All,16-19,All
2023,February,13.3,FALSE,Men,All,16-19,All
2023,January,12.6,FALSE,Men,All,16-19,All
2022,December,9.2,FALSE,Men,All,16-19,All
2022,November,12.5,FALSE,Men,All,16-19,All
2022,October,11.6,FALSE,Men,All,16-19,All
2022,September,11.0,FALSE,Men,All,16-19,All
2022,August,10.5,FALSE,Men,All,16-19,All
2022,July,11.6,FALSE,Men,All,16-19,All
2022,June,13.0,FALSE,Men,All,16-19,All
2022,May,10.2,FALSE,Men,All,16-19,All
2022,April,9.9,FALSE,Men,All,16-19,All
2022,March,10.1,FALSE,Men,All,16-19,All
2022,February,11.8,FALSE,Men,All,16-19,All
2022,January,12.0,FALSE,Men,All,16-19,All
2021,December,10.5,FALSE,Men,All,16-19,All
2021,November,10.2,FALSE,Men,All,16-19,All
2021,October,11.3,FALSE,Men,All,16-19,All
2021,September,12.3,FALSE,Men,All,16-19,All
2021,August,11.4,FALSE,Men,All,16-19,All
2021,July,11.8,FALSE,Men,All,16-19,All
2021,June,13.1,FALSE,Men,All,16-19,All
2021,May,9.9,FALSE,Men,All,16-19,All
2021,April,11.2,FALSE,Men,All,16-19,All
2021,March,15.3,FALSE,Men,All,16-19,All
2021,February,17.6,FALSE,Men,All,16-19,All
2021,January,16.1,FALSE,Men,All,16-19,All
2020,December,13.9,FALSE,Men,All,16-19,All
2020,November,14.7,FALSE,Men,All,16-19,All
2020,October,14.7,FALSE,Men,All,16-19,All
2020,September,16.7,FALSE,Men,All,16-19,All
2020,August,16.8,FALSE,Men,All,16-19,All
2020,July,21.4,FALSE,Men,All,16-19,All
2020,June,24.9,FALSE,Men,All,16-19,All
2020,May,29.2,FALSE,Men,All,16-19,All
2020,April,27.5,FALSE,Men,All,16-19,All
2020,March,14.4,FALSE,Men,All,16-19,All
2020,February,12.1,FALSE,Men,All,16-19,All
2020,January,14.2,FALSE,Men,All,16-19,All
2023,November,10.0,FALSE,Women,All,16-19,All
2023,October,11.5,FALSE,Women,All,16-19,All
2023,September,11.0,FALSE,Women,All,16-19,All
2023,August,10.8,FALSE,Women,All,16-19,All
2023,July,10.5,FALSE,Women,All,16-19,All
2023,June,11.8,FALSE,Women,All,16-19,All
2023,May,10.4,FALSE,Women,All,16-19,All
2023,April,8.4,FALSE,Women,All,16-19,All
2023,March,8.5,FALSE,Women,All,16-19,All
2023,February,9.4,FALSE,Women,All,16-19,All
2023,January,9.2,FALSE,Women,All,16-19,All
2022,December,8.9,FALSE,Women,All,16-19,All
2022,November,9.4,FALSE,Women,All,16-19,All
2022,October,9.4,FALSE,Women,All,16-19,All
2022,September,11.8,FALSE,Women,All,16-19,All
2022,August,9.5,FALSE,Women,All,16-19,All
2022,July,12.2,FALSE,Women,All,16-19,All
2022,June,13.1,FALSE,Women,All,16-19,All
2022,May,10.5,FALSE,Women,All,16-19,All
2022,April,9.0,FALSE,Women,All,16-19,All
2022,March,9.3,FALSE,Women,All,16-19,All
2022,February,9.0,FALSE,Women,All,16-19,All
2022,January,11.2,FALSE,Women,All,16-19,All
2021,December,8.6,FALSE,Women,All,16-19,All
2021,November,10.8,FALSE,Women,All,16-19,All
2021,October,11.0,FALSE,Women,All,16-19,All
2021,September,10.3,FALSE,Women,All,16-19,All
2021,August,10.4,FALSE,Women,All,16-19,All
2021,July,10.2,FALSE,Women,All,16-19,All
2021,June,13.5,FALSE,Women,All,16-19,All
2021,May,9.1,FALSE,Women,All,16-19,All
2021,April,10.4,FALSE,Women,All,16-19,All
2021,March,9.7,FALSE,Women,All,16-19,All
2021,February,10.8,FALSE,Women,All,16-19,All
2021,January,15.1,FALSE,Women,All,16-19,All
2020,December,14.4,FALSE,Women,All,16-19,All
2020,November,11.7,FALSE,Women,All,16-19,All
2020,October,11.6,FALSE,Women,All,16-19,All
2020,September,15.4,FALSE,Women,All,16-19,All
2020,August,14.8,FALSE,Women,All,16-19,All
2020,July,16.8,FALSE,Women,All,16-19,All
2020,June,24.0,FALSE,Women,All,16-19,All
2020,May,32.2,FALSE,Women,All,16-19,All
2020,April,37.3,FALSE,Women,All,16-19,All
2020,March,13.0,FALSE,Women,All,16-19,All
2020,February,10.9,FALSE,Women,All,16-19,All
2020,January,11.9,FALSE,Women,All,16-19,All
2023,November,11.1,FALSE,Both,White,16-19,All
2023,October,12.1,FALSE,Both,White,16-19,All
2023,September,10.0,FALSE,Both,White,16-19,All
2023,August,10.7,FALSE,Both,White,16-19,All
2023,July,9.5,FALSE,Both,White,16-19,All
2023,June,11.6,FALSE,Both,White,16-19,All
2023,May,9.1,FALSE,Both,White,16-19,All
2023,April,7.8,FALSE,Both,White,16-19,All
2023,March,8.1,FALSE,Both,White,16-19,All
2023,February,10.1,FALSE,Both,White,16-19,All
2023,January,10.0,FALSE,Both,White,16-19,All
2022,December,8.0,FALSE,Both,White,16-19,All
2022,November,9.5,FALSE,Both,White,16-19,All
2022,October,9.3,FALSE,Both,White,16-19,All
2022,September,11.1,FALSE,Both,White,16-19,All
2022,August,8.9,FALSE,Both,White,16-19,All
2022,July,10.2,FALSE,Both,White,16-19,All
2022,June,12.4,FALSE,Both,White,16-19,All
2022,May,9.1,FALSE,Both,White,16-19,All
2022,April,9.0,FALSE,Both,White,16-19,All
2022,March,8.3,FALSE,Both,White,16-19,All
2022,February,9.8,FALSE,Both,White,16-19,All
2022,January,9.6,FALSE,Both,White,16-19,All
2021,December,7.5,FALSE,Both,White,16-19,All
2021,November,8.6,FALSE,Both,White,16-19,All
2021,October,10.0,FALSE,Both,White,16-19,All
2021,September,10.9,FALSE,Both,White,16-19,All
2021,August,9.2,FALSE,Both,White,16-19,All
2021,July,9.0,FALSE,Both,White,16-19,All
2021,June,12.0,FALSE,Both,White,16-19,All
2021,May,9.0,FALSE,Both,White,16-19,All
2021,April,9.4,FALSE,Both,White,16-19,All
2021,March,11.2,FALSE,Both,White,16-19,All
2021,February,13.5,FALSE,Both,White,16-19,All
2021,January,15.4,FALSE,Both,White,16-19,All
2020,December,13.0,FALSE,Both,White,16-19,All
2020,November,12.7,FALSE,Both,White,16-19,All
2020,October,12.3,FALSE,Both,White,16-19,All
2020,September,15.6,FALSE,Both,White,16-19,All
2020,August,14.2,FALSE,Both,White,16-19,All
2020,July,17.2,FALSE,Both,White,16-19,All
2020,June,23.9,FALSE,Both,White,16-19,All
2020,May,29.0,FALSE,Both,White,16-19,All
2020,April,31.3,FALSE,Both,White,16-19,All
2020,March,11.9,FALSE,Both,White,16-19,All
2020,February,9.8,FALSE,Both,White,16-19,All
2020,January,11.3,FALSE,Both,White,16-19,All
2023,November,12.1,FALSE,Men,White,16-19,All
2023,October,14.1,FALSE,Men,White,16-19,All
2023,September,11.3,FALSE,Men,White,16-19,All
2023,August,12.6,FALSE,Men,White,16-19,All
2023,July,11.1,FALSE,Men,White,16-19,All
2023,June,14.4,FALSE,Men,White,16-19,All
2023,May,8.7,FALSE,Men,White,16-19,All
2023,April,7.5,FALSE,Men,White,16-19,All
2023,March,8.2,FALSE,Men,White,16-19,All
2023,February,11.6,FALSE,Men,White,16-19,All
2023,January,12.0,FALSE,Men,White,16-19,All
2022,December,7.8,FALSE,Men,White,16-19,All
2022,November,10.7,FALSE,Men,White,16-19,All
2022,October,10.6,FALSE,Men,White,16-19,All
2022,September,11.6,FALSE,Men,White,16-19,All
2022,August,9.8,FALSE,Men,White,16-19,All
2022,July,9.5,FALSE,Men,White,16-19,All
2022,June,11.9,FALSE,Men,White,16-19,All
2022,May,9.1,FALSE,Men,White,16-19,All
2022,April,9.0,FALSE,Men,White,16-19,All
2022,March,9.4,FALSE,Men,White,16-19,All
2022,February,11.1,FALSE,Men,White,16-19,All
2022,January,10.1,FALSE,Men,White,16-19,All
2021,December,8.8,FALSE,Men,White,16-19,All
2021,November,9.2,FALSE,Men,White,16-19,All
2021,October,9.7,FALSE,Men,White,16-19,All
2021,September,11.2,FALSE,Men,White,16-19,All
2021,August,9.8,FALSE,Men,White,16-19,All
2021,July,10.2,FALSE,Men,White,16-19,All
2021,June,11.9,FALSE,Men,White,16-19,All
2021,May,9.8,FALSE,Men,White,16-19,All
2021,April,10.8,FALSE,Men,White,16-19,All
2021,March,13.4,FALSE,Men,White,16-19,All
2021,February,16.4,FALSE,Men,White,16-19,All
2021,January,15.0,FALSE,Men,White,16-19,All
2020,December,12.5,FALSE,Men,White,16-19,All
2020,November,14.8,FALSE,Men,White,16-19,All
2020,October,13.9,FALSE,Men,White,16-19,All
2020,September,16.2,FALSE,Men,White,16-19,All
2020,August,15.3,FALSE,Men,White,16-19,All
2020,July,19.5,FALSE,Men,White,16-19,All
2020,June,23.6,FALSE,Men,White,16-19,All
2020,May,27.9,FALSE,Men,White,16-19,All
2020,April,26.9,FALSE,Men,White,16-19,All
2020,March,13.1,FALSE,Men,White,16-19,All
2020,February,10.5,FALSE,Men,White,16-19,All
2020,January,13.1,FALSE,Men,White,16-19,All
2023,November,10.1,FALSE,Women,White,16-19,All
2023,October,10.2,FALSE,Women,White,16-19,All
2023,September,8.8,FALSE,Women,White,16-19,All
2023,August,8.8,FALSE,Women,White,16-19,All
2023,July,8.1,FALSE,Women,White,16-19,All
2023,June,8.8,FALSE,Women,White,16-19,All
2023,May,9.6,FALSE,Women,White,16-19,All
2023,April,8.2,FALSE,Women,White,16-19,All
2023,March,8.0,FALSE,Women,White,16-19,All
2023,February,8.5,FALSE,Women,White,16-19,All
2023,January,8.1,FALSE,Women,White,16-19,All
2022,December,8.2,FALSE,Women,White,16-19,All
2022,November,8.3,FALSE,Women,White,16-19,All
2022,October,8.0,FALSE,Women,White,16-19,All
2022,September,10.7,FALSE,Women,White,16-19,All
2022,August,8.0,FALSE,Women,White,16-19,All
2022,July,10.9,FALSE,Women,White,16-19,All
2022,June,13.0,FALSE,Women,White,16-19,All
2022,May,9.1,FALSE,Women,White,16-19,All
2022,April,9.0,FALSE,Women,White,16-19,All
2022,March,7.2,FALSE,Women,White,16-19,All
2022,February,8.5,FALSE,Women,White,16-19,All
2022,January,9.1,FALSE,Women,White,16-19,All
2021,December,6.4,FALSE,Women,White,16-19,All
2021,November,8.0,FALSE,Women,White,16-19,All
2021,October,10.2,FALSE,Women,White,16-19,All
2021,September,10.5,FALSE,Women,White,16-19,All
2021,August,8.7,FALSE,Women,White,16-19,All
2021,July,7.8,FALSE,Women,White,16-19,All
2021,June,12.1,FALSE,Women,White,16-19,All
2021,May,8.2,FALSE,Women,White,16-19,All
2021,April,8.0,FALSE,Women,White,16-19,All
2021,March,9.1,FALSE,Women,White,16-19,All
2021,February,10.8,FALSE,Women,White,16-19,All
2021,January,15.7,FALSE,Women,White,16-19,All
2020,December,13.6,FALSE,Women,White,16-19,All
2020,November,10.5,FALSE,Women,White,16-19,All
2020,October,10.5,FALSE,Women,White,16-19,All
2020,September,15.0,FALSE,Women,White,16-19,All
2020,August,13.1,FALSE,Women,White,16-19,All
2020,July,14.7,FALSE,Women,White,16-19,All
2020,June,24.2,FALSE,Women,White,16-19,All
2020,May,30.0,FALSE,Women,White,16-19,All
2020,April,36.4,FALSE,Women,White,16-19,All
2020,March,10.9,FALSE,Women,White,16-19,All
2020,February,9.1,FALSE,Women,White,16-19,All
2020,January,9.6,FALSE,Women,White,16-19,All
2023,November,10.9,FALSE,Both,Black,16-19,All
2023,October,17.2,FALSE,Both,Black,16-19,All
2023,September,22.9,FALSE,Both,Black,16-19,All
2023,August,17.3,FALSE,Both,Black,16-19,All
2023,July,24.1,FALSE,Both,Black,16-19,All
2023,June,21.6,FALSE,Both,Black,16-19,All
2023,May,11.4,FALSE,Both,Black,16-19,All
2023,April,11.2,FALSE,Both,Black,16-19,All
2023,March,13.5,FALSE,Both,Black,16-19,All
2023,February,19.9,FALSE,Both,Black,16-19,All
2023,January,16.4,FALSE,Both,Black,16-19,All
2022,December,15.0,FALSE,Both,Black,16-19,All
2022,November,16.0,FALSE,Both,Black,16-19,All
2022,October,15.0,FALSE,Both,Black,16-19,All
2022,September,10.7,FALSE,Both,Black,16-19,All
2022,August,18.2,FALSE,Both,Black,16-19,All
2022,July,22.6,FALSE,Both,Black,16-19,All
2022,June,20.3,FALSE,Both,Black,16-19,All
2022,May,18.9,FALSE,Both,Black,16-19,All
2022,April,13.8,FALSE,Both,Black,16-19,All
2022,March,22.1,FALSE,Both,Black,16-19,All
2022,February,16.6,FALSE,Both,Black,16-19,All
2022,January,21.6,FALSE,Both,Black,16-19,All
2021,December,18.1,FALSE,Both,Black,16-19,All
2021,November,20.9,FALSE,Both,Black,16-19,All
2021,October,14.6,FALSE,Both,Black,16-19,All
2021,September,13.5,FALSE,Both,Black,16-19,All
2021,August,17.6,FALSE,Both,Black,16-19,All
2021,July,16.3,FALSE,Both,Black,16-19,All
2021,June,15.7,FALSE,Both,Black,16-19,All
2021,May,13.6,FALSE,Both,Black,16-19,All
2021,April,18.2,FALSE,Both,Black,16-19,All
2021,March,16.2,FALSE,Both,Black,16-19,All
2021,February,18.0,FALSE,Both,Black,16-19,All
2021,January,17.2,FALSE,Both,Black,16-19,All
2020,December,21.7,FALSE,Both,Black,16-19,All
2020,November,15.1,FALSE,Both,Black,16-19,All
2020,October,21.6,FALSE,Both,Black,16-19,All
2020,September,17.8,FALSE,Both,Black,16-19,All
2020,August,23.5,FALSE,Both,Black,16-19,All
2020,July,24.2,FALSE,Both,Black,16-19,All
2020,June,28.4,FALSE,Both,Black,16-19,All
2020,May,37.0,FALSE,Both,Black,16-19,All
2020,April,29.4,FALSE,Both,Black,16-19,All
2020,March,24.2,FALSE,Both,Black,16-19,All
2020,February,20.3,FALSE,Both,Black,16-19,All
2020,January,24.0,FALSE,Both,Black,16-19,All
2023,November,9.0,FALSE,Men,Black,16-19,All
2023,October,13.2,FALSE,Men,Black,16-19,All
2023,September,19.5,FALSE,Men,Black,16-19,All
2023,August,13.6,FALSE,Men,Black,16-19,All
2023,July,24.0,FALSE,Men,Black,16-19,All
2023,June,13.7,FALSE,Men,Black,16-19,All
2023,May,6.6,FALSE,Men,Black,16-19,All
2023,April,12.4,FALSE,Men,Black,16-19,All
2023,March,14.3,FALSE,Men,Black,16-19,All
2023,February,22.1,FALSE,Men,Black,16-19,All
2023,January,11.5,FALSE,Men,Black,16-19,All
2022,December,12.4,FALSE,Men,Black,16-19,All
2022,November,17.1,FALSE,Men,Black,16-19,All
2022,October,17.7,FALSE,Men,Black,16-19,All
2022,September,9.2,FALSE,Men,Black,16-19,All
2022,August,16.0,FALSE,Men,Black,16-19,All
2022,July,22.9,FALSE,Men,Black,16-19,All
2022,June,24.1,FALSE,Men,Black,16-19,All
2022,May,18.1,FALSE,Men,Black,16-19,All
2022,April,16.2,FALSE,Men,Black,16-19,All
2022,March,19.7,FALSE,Men,Black,16-19,All
2022,February,17.2,FALSE,Men,Black,16-19,All
2022,January,20.3,FALSE,Men,Black,16-19,All
2021,December,13.3,FALSE,Men,Black,16-19,All
2021,November,15.5,FALSE,Men,Black,16-19,All
2021,October,17.1,FALSE,Men,Black,16-19,All
2021,September,18.8,FALSE,Men,Black,16-19,All
2021,August,17.2,FALSE,Men,Black,16-19,All
2021,July,18.1,FALSE,Men,Black,16-19,All
2021,June,13.4,FALSE,Men,Black,16-19,All
2021,May,8.6,FALSE,Men,Black,16-19,All
2021,April,13.7,FALSE,Men,Black,16-19,All
2021,March,18.1,FALSE,Men,Black,16-19,All
2021,February,23.0,FALSE,Men,Black,16-19,All
2021,January,21.7,FALSE,Men,Black,16-19,All
2020,December,24.4,FALSE,Men,Black,16-19,All
2020,November,13.9,FALSE,Men,Black,16-19,All
2020,October,24.7,FALSE,Men,Black,16-19,All
2020,September,20.8,FALSE,Men,Black,16-19,All
2020,August,24.6,FALSE,Men,Black,16-19,All
2020,July,29.8,FALSE,Men,Black,16-19,All
2020,June,32.6,FALSE,Men,Black,16-19,All
2020,May,33.2,FALSE,Men,Black,16-19,All
2020,April,21.8,FALSE,Men,Black,16-19,All
2020,March,25.1,FALSE,Men,Black,16-19,All
2020,February,23.6,FALSE,Men,Black,16-19,All
2020,January,21.3,FALSE,Men,Black,16-19,All
2023,November,13.0,FALSE,Women,Black,16-19,All
2023,October,21.6,FALSE,Women,Black,16-19,All
2023,September,26.6,FALSE,Women,Black,16-19,All
2023,August,21.2,FALSE,Women,Black,16-19,All
2023,July,24.2,FALSE,Women,Black,16-19,All
2023,June,27.5,FALSE,Women,Black,16-19,All
2023,May,15.4,FALSE,Women,Black,16-19,All
2023,April,9.9,FALSE,Women,Black,16-19,All
2023,March,12.8,FALSE,Women,Black,16-19,All
2023,February,17.7,FALSE,Women,Black,16-19,All
2023,January,21.4,FALSE,Women,Black,16-19,All
2022,December,18.4,FALSE,Women,Black,16-19,All
2022,November,14.8,FALSE,Women,Black,16-19,All
2022,October,11.5,FALSE,Women,Black,16-19,All
2022,September,12.5,FALSE,Women,Black,16-19,All
2022,August,20.5,FALSE,Women,Black,16-19,All
2022,July,22.2,FALSE,Women,Black,16-19,All
2022,June,15.7,FALSE,Women,Black,16-19,All
2022,May,19.7,FALSE,Women,Black,16-19,All
2022,April,11.3,FALSE,Women,Black,16-19,All
2022,March,24.3,FALSE,Women,Black,16-19,All
2022,February,16.1,FALSE,Women,Black,16-19,All
2022,January,23.2,FALSE,Women,Black,16-19,All
2021,December,22.6,FALSE,Women,Black,16-19,All
2021,November,26.0,FALSE,Women,Black,16-19,All
2021,October,11.7,FALSE,Women,Black,16-19,All
2021,September,9.6,FALSE,Women,Black,16-19,All
2021,August,18.0,FALSE,Women,Black,16-19,All
2021,July,14.7,FALSE,Women,Black,16-19,All
2021,June,17.8,FALSE,Women,Black,16-19,All
2021,May,17.2,FALSE,Women,Black,16-19,All
2021,April,21.9,FALSE,Women,Black,16-19,All
2021,March,14.8,FALSE,Women,Black,16-19,All
2021,February,13.7,FALSE,Women,Black,16-19,All
2021,January,13.2,FALSE,Women,Black,16-19,All
2020,December,19.3,FALSE,Women,Black,16-19,All
2020,November,16.1,FALSE,Women,Black,16-19,All
2020,October,19.1,FALSE,Women,Black,16-19,All
2020,September,15.6,FALSE,Women,Black,16-19,All
2020,August,22.7,FALSE,Women,Black,16-19,All
2020,July,19.5,FALSE,Women,Black,16-19,All
2020,June,25.1,FALSE,Women,Black,16-19,All
2020,May,39.9,FALSE,Women,Black,16-19,All
2020,April,36.1,FALSE,Women,Black,16-19,All
2020,March,23.5,FALSE,Women,Black,16-19,All
2020,February,17.4,FALSE,Women,Black,16-19,All
2020,January,26.3,FALSE,Women,Black,16-19,All
2023,November,13.0,FALSE,Both,Latino,16-19,All
2023,October,16.8,FALSE,Both,Latino,16-19,All
2023,September,11.3,FALSE,Both,Latino,16-19,All
2023,August,17.0,FALSE,Both,Latino,16-19,All
2023,July,16.5,FALSE,Both,Latino,16-19,All
2023,June,14.5,FALSE,Both,Latino,16-19,All
2023,May,9.2,FALSE,Both,Latino,16-19,All
2023,April,8.9,FALSE,Both,Latino,16-19,All
2023,March,10.8,FALSE,Both,Latino,16-19,All
2023,February,12.1,FALSE,Both,Latino,16-19,All
2023,January,8.7,FALSE,Both,Latino,16-19,All
2022,December,6.8,FALSE,Both,Latino,16-19,All
2022,November,10.6,FALSE,Both,Latino,16-19,All
2022,October,12.2,FALSE,Both,Latino,16-19,All
2022,September,13.6,FALSE,Both,Latino,16-19,All
2022,August,13.2,FALSE,Both,Latino,16-19,All
2022,July,18.1,FALSE,Both,Latino,16-19,All
2022,June,15.0,FALSE,Both,Latino,16-19,All
2022,May,11.3,FALSE,Both,Latino,16-19,All
2022,April,8.9,FALSE,Both,Latino,16-19,All
2022,March,5.3,FALSE,Both,Latino,16-19,All
2022,February,9.6,FALSE,Both,Latino,16-19,All
2022,January,12.1,FALSE,Both,Latino,16-19,All
2021,December,10.1,FALSE,Both,Latino,16-19,All
2021,November,11.4,FALSE,Both,Latino,16-19,All
2021,October,15.5,FALSE,Both,Latino,16-19,All
2021,September,17.5,FALSE,Both,Latino,16-19,All
2021,August,15.8,FALSE,Both,Latino,16-19,All
2021,July,14.5,FALSE,Both,Latino,16-19,All
2021,June,16.4,FALSE,Both,Latino,16-19,All
2021,May,13.1,FALSE,Both,Latino,16-19,All
2021,April,14.3,FALSE,Both,Latino,16-19,All
2021,March,14.9,FALSE,Both,Latino,16-19,All
2021,February,17.0,FALSE,Both,Latino,16-19,All
2021,January,17.8,FALSE,Both,Latino,16-19,All
2020,December,15.0,FALSE,Both,Latino,16-19,All
2020,November,17.5,FALSE,Both,Latino,16-19,All
2020,October,15.1,FALSE,Both,Latino,16-19,All
2020,September,22.1,FALSE,Both,Latino,16-19,All
2020,August,19.6,FALSE,Both,Latino,16-19,All
2020,July,24.2,FALSE,Both,Latino,16-19,All
2020,June,29.1,FALSE,Both,Latino,16-19,All
2020,May,36.5,FALSE,Both,Latino,16-19,All
2020,April,34.2,FALSE,Both,Latino,16-19,All
2020,March,15.2,FALSE,Both,Latino,16-19,All
2020,February,14.3,FALSE,Both,Latino,16-19,All
2020,January,14.9,FALSE,Both,Latino,16-19,All
2023,November,14.1,FALSE,Men,Latino,16-19,All
2023,October,17.7,FALSE,Men,Latino,16-19,All
2023,September,11.5,FALSE,Men,Latino,16-19,All
2023,August,20.3,FALSE,Men,Latino,16-19,All
2023,July,19.1,FALSE,Men,Latino,16-19,All
2023,June,17.5,FALSE,Men,Latino,16-19,All
2023,May,9.9,FALSE,Men,Latino,16-19,All
2023,April,7.1,FALSE,Men,Latino,16-19,All
2023,March,10.3,FALSE,Men,Latino,16-19,All
2023,February,13.3,FALSE,Men,Latino,16-19,All
2023,January,12.2,FALSE,Men,Latino,16-19,All
2022,December,8.1,FALSE,Men,Latino,16-19,All
2022,November,14.6,FALSE,Men,Latino,16-19,All
2022,October,13.4,FALSE,Men,Latino,16-19,All
2022,September,14.0,FALSE,Men,Latino,16-19,All
2022,August,13.7,FALSE,Men,Latino,16-19,All
2022,July,15.0,FALSE,Men,Latino,16-19,All
2022,June,13.2,FALSE,Men,Latino,16-19,All
2022,May,12.1,FALSE,Men,Latino,16-19,All
2022,April,9.3,FALSE,Men,Latino,16-19,All
2022,March,5.9,FALSE,Men,Latino,16-19,All
2022,February,11.0,FALSE,Men,Latino,16-19,All
2022,January,11.8,FALSE,Men,Latino,16-19,All
2021,December,10.9,FALSE,Men,Latino,16-19,All
2021,November,10.2,FALSE,Men,Latino,16-19,All
2021,October,12.7,FALSE,Men,Latino,16-19,All
2021,September,18.0,FALSE,Men,Latino,16-19,All
2021,August,16.2,FALSE,Men,Latino,16-19,All
2021,July,14.1,FALSE,Men,Latino,16-19,All
2021,June,13.4,FALSE,Men,Latino,16-19,All
2021,May,11.9,FALSE,Men,Latino,16-19,All
2021,April,14.9,FALSE,Men,Latino,16-19,All
2021,March,18.4,FALSE,Men,Latino,16-19,All
